content.url1,content.url2,url1.p1,url1.p2,url1.status,url2.p1,url2.p2,url2.status,siamese.text1,siamese.text2,similarity.cosine
https://listindiario.com/las-mundiales/2020/03/16/608807/trump-dice-que-brote-de-coronavirus-podria-durar-hasta-julio-o-agosto-en-eeuu,https://leorugens.wordpress.com/2020/03/21/cominciamo-a-fare-scelte-culturali-per-il-dopo-pandemia/,,,fetch_error,,,fetch_error,,,
https://unionradio.net/kremlin-nego-que-la-tropas-sirias-hayan-atacado-a-civiles-en-idlib/,https://it.sputniknews.com/mondo/202002128712844-erdogan-ankara-intende-respingere-lesercito-siriano-oltre-i-posti-di-osservazione-turchi-a-idlib/,,,status_403,,,fetch_error,,,
https://listindiario.com/las-mundiales/2020/02/14/604326/primer-caso-de-covid-19-en-africa,https://it.sputniknews.com/mondo/202002188744243-coronavirus-numero-delle-vittime-in-cina-sfiora-quota-1900-con-oltre-72000-contagi/,,,fetch_error,,,fetch_error,,,
http://www.elcomercio.com/tendencias/solar-orbiter-mediciones-estudio-sol.html,http://www.ansa.it/canale_scienza_tecnica/notizie/spazio_astronomia/2020/02/18/dalla-sonda-solar-orbiter-i-primi-dati-sul-sole-_7135b52b-67a0-49f8-8fdc-54ae25abaaef.html,,,fetch_error,,,fetch_error,,,
https://www.quadratin.com.mx/salud/sin-confirmar-casos-de-infeccion-de-coronavirus-en-mexico/,https://www.diregiovani.it/2020/01/21/291082-virus-misterioso-coronavirus-cina.dg/,,,fetch_error,,,fetch_error,,,
https://www.eloccidental.com.mx/mundo/en-la-india-obligan-a-mexicanos-a-escribir-500-veces-lo-siento-por-salir-a-la-calle-cuarentena-covid-19-5092290.html,https://it.sputniknews.com/mondo/202004138964560-india-10-turisti-violano-la-quarantena-costretti-a-scrivere-500-volte-ci-dispiace/,,,status_404,,,fetch_error,,,
https://www.24-horas.mx/2020/02/24/el-mundo-debe-prepararse-para-una-posible-pandemia-por-coronavirus-oms/,https://www.focus.it/scienza/salute/coronavirus-per-oms-non-ancora-pandemia,,,status_403,,,fetch_error,,,
http://www.elexpresso.com/167_ultima-hora/6808614_las-protestas-no-amainan-en-ee-uu-que-ahora-incluyen-cacerolazos.html,https://it.sputniknews.com/mondo/202006079176101-caso-floyd-trump-ordine-e-legalita-a-washington-meno-gente-del-previsto/,,,status_404,,,fetch_error,,,
https://as.com/baloncesto/2020/02/24/nba/1582568401_120174.html#?ref=rss&format=simple&link=link,https://it.notizie.yahoo.com/vanessa-bryant-discorso-toccante-kobe-100150068.html,,,fetch_error,,,fetch_error,,,
https://www.colombia.com/futbol/internacional/laliga-convocados-barcelona-vs-real-madrid-jordi-alba-262486,https://corrieredellumbria.corr.it/video/canale-corriere-dell-umbria/1502378/real-madrid-barcellona-clasico-vetta-vinicius-diaz-video-gol.html,,,fetch_error,,,timeout,,,
https://elsoldelaflorida.com/el-vaticano-pide-que-una-vacuna-universal-no-puede-haber-zona-privilegiada-y-otra-que-sufre-por-ser-pobre/,https://www.vaticannews.va/it/vaticano/news/2020-06/monsignor-fisichella-messaggio-papa-giornata-poveri.html,,,fetch_error,,,fetch_error,,,
https://ariesonline.com.ar/contenido/34705/una-estampida-en-el-funeral-de-qassem-soleimani-dejo-al-menos-35-muertos,https://www.agenzianova.com/a/5e14a8ebb19728.04825669/2757422/2020-01-07/speciale-difesa-iran-segretario-consiglio-sicurezza-nazionale-13-scenari-per-rispondere-a-usa,,,fetch_error,,,fetch_error,,,
https://www.tgcom24.mediaset.it/donne/oroscopo/oroscopo-tre-buoni-motivi-per-fidanzarti-in-base-al-tuo-segno-zodiacale_14164232-202002a.shtml,https://www.ilpaesenuovo.it/2020/06/01/loroscopo-per-oggi-lunedi-1-giugno-2020/,,,fetch_error,,,fetch_error,,,
https://www.eldiarionuevodia.com.ar/internacionales/2020/6/28/brasil-seguidores-de-bolsonaro-piden-golpe-militar-116577.html,https://www.corrieredicomo.it/brasile-bolsonaro-vuole-fare-pace-con-la-corte-suprema/,,,fetch_error,,,fetch_error,,,
https://www.latribunadeciudadreal.es/noticia/ZB4EF13CA-93B4-E1AB-E0ECB10828423A5A/202001/italia-confirma-la-existencia-de-dos-casos-de-coronavirus,https://www.agenzianova.com/a/5e3406017e1791.86497918/2790402/2020-01-31/coronavirus-consiglio-dei-ministri-dichiara-lo-stato-di-emergenza,,,fetch_error,,,fetch_error,,,
https://depor.com/full-deportes/otros-deportes/nba-denver-nuggets-serbio-nikola-jokic-dio-positivo-en-coronavirus-y-retrasara-su-regreso-a-estados-unidos-covid-19-serbia-usa-eeuu-pivot-nczd-noticia/,https://www.ilnapolista.it/2020/06/djokovic-inguaia-anche-lnba-positivo-jokic-ma-denver-spera-di-portarlo-nella-bolla/,,,fetch_error,,,fetch_error,,,
https://www.ambito.com/finanzas/wall-street/el-discurso-trump-distiende-mercados-y-lleva-wall-street-marcar-nuevos-records-n5075369,https://tv.liberoquotidiano.it/video/esteri/13550705/iran-operazione-soleimani-missili-basi-usa-iraq-morti-danni-vittime-trump-tutto-bene.html,,,fetch_error,,,status_404,,,
https://www.cope.es/actualidad/espana/noticias/las-farc-condenan-ataque-eeuu-que-mato-soleimani-marcharan-junto-comunidad-islamica-bogota-20200108_588258,https://www.adnkronos.com/fatti/esteri/2020/01/10/iran-isis-saluta-morte-soleimani-atto-intervento-divino_D8TyDVhGsMnob13nzg1GxM.html,,,fetch_error,,,status_404,,,
https://diario-digital.com/2020/05/23/aumentan-tensiones-entre-ee-uu-y-china-mientras-pekin-apunta-endurecimiento-de-su-politica-hacia-hong-kong/,http://www.ansa.it/sito/notizie/mondo/2020/05/20/cina-pechino-non-tollereremo-nessuna-separazione-da-taiwan_58a6aa9e-8415-4d67-a154-39767890aa12.html,,,fetch_error,,,fetch_error,,,
https://www.20minutos.es/deportes/noticia/4186189/0/dos-tanganas-ocho-expulsados-quince-minutos-extra-loco-derbi-porto-alegre-copa-libertadores/,https://www.goal.com/it/notizie/maxi-rissa-in-gremio-internacional-8-cartellini-rossi/e8y1m55ozd701k4sai94u1wxo,,,fetch_error,,,fetch_error,,,
https://www.caracoltv.com/cultura-caracol/actualidad/los-juegos-del-hambre-volvera-con-una-precuela-ie5569,https://cinema.fanpage.it/la-saga-di-hunger-games-avra-un-prequel-e-il-protagonista-sara-coriolanus-snow/,,,fetch_error,,,status_403,,,
https://www.diariolibre.com/actualidad/internacional/rod-stewart-y-su-hijo-son-acusados-de-agredir-a-un-guardia-CG16231047,https://www.105.net/news/music-biz/1253807/rod-stewart-arrestato-per-rissa-con-un-buttafuori-a-capodanno.html,,,fetch_error,,,fetch_error,,,
https://ladiaria.com.uy/articulo/2020/2/bernie-sanders-gano-las-primarias-de-new-hampshire-y-ahora-vienen-los-caucus-de-nevada-y-carolina-del-sur/,https://www.linkiesta.it/it/article/2020/02/12/new-hampshire-partito-vivo-sinistra-liberale-buttigieg/45412/,,,fetch_error,,,fetch_error,,,
https://www.lapatilla.com/2020/03/08/jose-peseiro-anuncia-su-primera-convocatoria-vinotinto-para-afrontar-eliminatorias-mundialistas-lista/,https://voce.com.ve/2020/03/10/482620/calcio-vinotinto-tre-italo-venezuelani-nella-lista-di-peseiro/,,,fetch_error,,,status_403,,,
https://www.cnet.com/es/noticias/tiktok-destina-us250-millones-combate-covid-19/#ftag=ESPdf5230a,https://it.sputniknews.com/mondo/202004098949619-coronavirus-bilancio-vittime-in-usa-e-vicino-a-15000-secondo-solo-allitalia/,,,fetch_error,,,fetch_error,,,
https://www.lapatilla.com/2020/05/31/los-manifestantes-aumentan-el-riesgo-de-contraer-y-propagar-el-coronavirus/,https://video.corriere.it/esteri/minneapolis-sindaco-piange-ginocchio-terra-alla-bara-george-floyd/6f56b8fa-a699-11ea-b760-0b897e2dd362,,,fetch_error,,,fetch_error,,,
https://www.idowa.de/inhalt.premiere-in-muenchen-csu-steht-vor-erstem-internet-parteitag.89933a8b-458a-4d9d-80a5-ffc809fac8f6.html,https://monde.taibaweb.com/index.php/2020/05/15/allemagne-le-spd-ne-veut-plus-des-armes-nucleaires-etasuniennes-bruno-odent/,,,status_404,,,fetch_error,,,
https://www.telecinco.es/informativos/cultura/muere-actor-raphael-coleman-veinticinco-anos-protagonista-ninera-magica_18_2897220395.html,https://www.quotidiano.net/esteri/raphael-coleman-1.5026024,,,status_403,,,fetch_error,,,
https://wmeritum.pl/jak-glosowaly-osoby-bezrobotne-przewaga-andrzeja-dudy/316708,https://dorzeczy.pl/kraj/144681/kto-wygra-wybory-ta-prognoza-wskazuje-na-jednego-kandydata.html,,,fetch_error,,,fetch_error,,,
https://wmeritum.pl/kidawa-blonska-nie-bedzie-kandydatka-ko/309220,https://dorzeczy.pl/kraj/134184/kidawa-blonska-nie-bedzie-juz-kandydatka-ko-czyzby-schetyna-wlasnie-zdradzil-tajny-plan-platformy.html,,,fetch_error,,,fetch_error,,,
https://www.kreis-anzeiger.de/wirtschaft/wirtschaft-ueberregional/medien-britische-urlauber-luftbrucken-starten-ab-4-juli_21859105,"https://fakty.interia.pl/raporty/raport-koronawirus-chiny/aktualnosci/news-media-w-wlk-brytanii-rzad-wylaczy-wiekszosc-podroznych-z-eur,nId,4574875",,,status_404,,,fetch_error,,,
https://pl.sputniknews.com/polityka/2020031112068993-merkel-przeciwna-zamykaniu-granic-z-powodu-koronawirusa-sputnik/,https://pl.sputniknews.com/swiat/2020031412085683-we-francji-podano-leki-ktore-pogarszaja-stan-chorych-na-koronawirusa-sputnik/,,,fetch_error,,,fetch_error,,,
https://wiadomosci.onet.pl/swiat/koronawirus-z-wuhan-putin-zabiera-glos/6wknpw6,https://wiadomosci.onet.pl/swiat/koronawirus-z-wuhan-rosja-zamyka-granice-z-chinami/l06f7dw,,,fetch_error,,,fetch_error,,,
https://wlocie.pl/plotki-o-gwiazdach/jubileusz-kuchenne-rewolucje-tvn/,https://wlocie.pl/wiadomosci/adama-malysz-mistrzostwa-swiata/,,,fetch_error,,,fetch_error,,,
https://kobieta.wp.pl/kasia-tusk-popiera-czarny-protest-w-komentarzach-rozpetala-sie-burza-6500187542136449a,https://kobieta.wp.pl/strajk-mimo-pandemii-dziewuchy-dziewuchom-przeciwko-zaostrzeniu-ustawy-antyaborcyjnej-6499761217595009a,,,fetch_error,,,fetch_error,,,
http://www.letribunaldunet.fr/blagues/decouvrez-5-blagues-courtes-et-fun-pour-bien-commencer-la-semaine.html,http://www.letribunaldunet.fr/insolite/20-images-dezoomer-comprendre-contexte.html,,,fetch_error,,,fetch_error,,,
"https://fakty.interia.pl/raporty/raport-wybory-prezydenckie-2020/aktualnosci/news-wybory-2020-szef-pkw-odpowiedzial-marszalek-sejmu,nId,4478568",https://wiadomosci.onet.pl/kraj/wybory-2020-tk-wszczyna-postepowanie-ws-wniosku-marszalek-sejmu/plg4r1g,,,fetch_error,,,fetch_error,,,
"https://www.rmf24.pl/raporty/raport-koronawirus-z-chin/komentarze-ekspertow/news-warszawski-szpital-testuje-nowy-lek-u-pacjentow-z-covid-19-n,nId,4513771",https://www.polsatnews.pl/wiadomosc/2020-05-24/csk-mswia-testuje-nowy-lek-u-zakazonych-koronawirusem/,,,fetch_error,,,fetch_error,,,
https://www.bzbasel.ch/wirtschaft/parahotellerie-wir-schwanken-zwischen-depression-und-aufbruch-137863686,https://www.cash.ch/news/boersenticker-firmen/schweizer-jugendherbergen-schaffen-2019-rueckkehr-schwarze-zahlen-1551968,,,status_403,,,status_404,,,
https://www.bernerzeitung.ch/wirt-soll-versucht-haben-konkurrenten-zu-toeten-901159070621,https://www.bernerzeitung.ch/ein-vater-und-seine-zwei-soehne-werden-angeklagt-731970016238,,,fetch_error,,,fetch_error,,,
https://www.adac.de/news/aktueller-spritpreis/,"https://www.morgenweb.de/mannheimer-morgen_artikel,-auto-tanken-wird-wieder-teurer-_arid,1605845.html",,,fetch_error,,,fetch_error,,,
https://volksblatt.at/englands-premier-league-pausiert-fuer-unbestimmte-zeit/,https://www.tt.com/artikel/16830850/englands-premier-league-pausiert-fuer-unbestimmte-zeit,,,fetch_error,,,fetch_error,,,
https://www.landbote.ch/die-brauereien-leiden-343586680701,https://www.landbote.ch/der-fusion-schriftlich-zugestimmt-637461620033,,,fetch_error,,,fetch_error,,,
https://www.blick.ch/news/wirtschaft/coronavirus-deutschland-zalando-plant-millionenschweres-sparpaket-id15839135.html,https://www.deutschlandfunk.de/tafel-mehr-junge-beduerftige-wegen-corona-krise.1939.de.html?drn:news_id=1142073,,,status_403,,,status_404,,,
https://www.wp.de/staedte/iserlohn/neue-kurse-an-der-musikschule-id229364950.html,https://www.wr.de/staedte/letmathe/trommelhorde-startet-im-september-id229381198.html,,,fetch_error,,,fetch_error,,,
https://www.zeit.de/politik/deutschland/2020-02/thueringen-bodo-ramelow-wolfgang-tiefensee-cdu-stimmen,https://www.mdr.de/thueringen/gesprache-linke-gruene-spd-cdu-neuwahl100.html,,,fetch_error,,,status_404,,,
https://www.wr.de/staedte/gladbeck/maedchenzentrum-gladbeck-beim-jugendfotopreis-erfolgreich-id229232424.html,https://www.wp.de/staedte/gladbeck/kollision-mit-zbg-mitarbeiter-radler-faehrt-einfach-weiter-id229386224.html,,,fetch_error,,,fetch_error,,,
https://www.luzernerzeitung.ch/zentralschweiz/luzern/zwei-personen-bei-spektakulaerem-selbstunfall-auf-der-autobahn-a14-in-buchrain-verletzt-ld.1216908,https://www.luzernerzeitung.ch/zentralschweiz/in-der-zentralschweiz-waren-2019-weniger-personen-arbeitslos-ld.1184213,,,status_403,,,status_403,,,
https://www.prignitzer.de/regionales/mecklenburg-vorpommern/Ueckermuende-Gefaehrliche-Koerperverletzung-in-Gastronomie-id28287327.html,https://www.prignitzer.de/lokales/parchimer-zeitung/Parchim-Illegale-Drogen-bei-Fahrradfahrer-entdeckt-id28426377.html,,,fetch_error,,,fetch_error,,,
https://www.echo-online.de/lokales/blaulicht/darmstadt-falscher-alarm-polizeieinsatz-nach-angeblicher-schussabgabe_21869398,https://www.faz.net/aktuell/rhein-main/region-und-hessen/grosseinsatz-der-polizei-nach-hilferuf-von-frau-in-darmstadt-16835181.html,,,status_404,,,fetch_error,,,
http://www.ln-online.de/Lokales/Stormarn/Erdbeerhof-Glantz-in-Delingsdorf-Hoffen-auf-die-Erntehelfer,https://www.abendblatt.de/region/mecklenburg-vorpommern/article228995055/Erdbeerernte-in-Mecklenburg-Vorpommern-frueh-gestartet.html,,,fetch_error,,,fetch_error,,,
https://www.noen.at/hollabrunn/arbeiterkammer-analyse-zahl-der-pendler-stieg-im-bezirk-hollabrunn-weiter-an-bezirk-hollabrunn-arbeiterkammer-pendleranalyse-pendlerbezirk-196108723,https://www.noen.at/gaenserndorf/arbeiterkammer-analyse-bezirk-gaenserndorf-ist-hochburg-der-auspendler-bezirk-gaenserndorf-arbeiterkammer-arbeitsmarkt-pendler-193633661,,,fetch_error,,,fetch_error,,,
https://www.tt.com/artikel/16915934/bis-zu-130-km-h-illegales-autorennen-am-wiener-guertel,https://www.tt.com/artikel/16916160/algerischer-saenger-idir-im-alter-von-70-jahren-gestorben,,,fetch_error,,,fetch_error,,,
https://www.faz.net/aktuell/wirtschaft/akte-im-aufschwung-microsoft-trotzt-corona-krise-16748344.html,https://www.faz.net/aktuell/wirtschaft/unternehmen/auch-google-spuert-die-corona-krise-16746578.html,,,fetch_error,,,fetch_error,,,
https://www.sn.at/kultur/allgemein/igor-levit-mit-berlin-marathon-und-wien-sprint-88194913,"https://www.nachrichten.at/kultur/igor-levit-beendete-berliner-klavier-marathon-nach-16-stunden;art16,3262688#ref=rss",,,fetch_error,,,fetch_error,,,
https://www.nordkurier.de/demmin/auto-gestohlen-und-in-brand-gesteckt-2638533802.html,https://www.prignitzer.de/hintergrund/auto-in-demmin-gestohlen-ausgebrannt-an-see-gefunden-id27501542.html,,,status_410,,,fetch_error,,,
https://www.wiesbadener-kurier.de/politik/hessen/lockerungen-fur-manche-kinder-und-appell-vor-feiertag_21695914,https://www.echo-online.de/politik/hessen/weitere-corona-lockerungen-kindertagespflege-offnet-wieder_21695440,,,status_404,,,status_404,,,
http://www.volksfreund.de/region/mosel-wittlich-hunsrueck/kueser-plateau-neue-leiterin-im-reha-zentrum_aid-51494177,https://www.volksfreund.de/region/mosel-wittlich-hunsrueck/ausschuss-beraet-ueber-biotonnen_aid-48235629,,,fetch_error,,,fetch_error,,,
https://www.luzernerzeitung.ch/news-service/wirtschaft/arbeitslosenquote-steigt-im-januar-leicht-an-sinkt-aber-im-vergleich-zum-vorjahresmonat-ld.1193363,https://www.luzernerzeitung.ch/news-service/inland-schweiz/im-februar-ist-die-arbeitslosigkeit-gesunken-auch-gegenueber-dem-vorjahresmonat-ld.1202037,,,status_403,,,status_403,,,
https://www.vol.at/rankweil-16-jaehrige-gegen-pkw-scheibe-geschleudert/6581767,https://www.vol.at/drei-tote-bei-autounfall-nahe-bremen/6498812,,,fetch_error,,,status_404,,,
https://afdkompakt.de/2020/01/10/stellenausschreibung-mitgliederverwaltung-und-mahnwesen-m-w/,https://afdkompakt.de/2020/01/31/stellenausschreibung-referent-recht-m-w/,,,status_404,,,fetch_error,,,
https://www.oltnertagblatt.ch/limmattal/trauer-im-zoo-zuerich-koala-maennchen-wegen-infektionskrankheit-eingeschlaefert-137365782,https://www.grenchnertagblatt.ch/schweiz/zuercher-koala-maennchen-milo-stirbt-an-viruserkrankung-137352632,,,status_403,,,status_403,,,
https://www.finanznachrichten.de/nachrichten-2020-04/49282410-karliczek-bund-staerkt-in-der-krise-digitale-lernangebote-fuer-erwachsene-007.htm,https://www.finanznachrichten.de/nachrichten-2020-04/49459936-karliczek-in-zeiten-von-corona-foerdern-wir-digitales-lernen-wie-noch-nie-zuvor-007.htm,,,fetch_error,,,fetch_error,,,
https://www.radio-plassenburg.de/39-jaehriger-wegen-vielfachen-computerbetrugs-vor-gericht-6641061/,https://www.mittelbayerische.de/bayern-nachrichten/39-jaehriger-muss-wegen-computerbetrugs-ins-gefaengnis-21705-art1896675.html,,,status_404,,,status_404,,,
https://www.oe24.at/leute/royals/Meghan-und-Harry-So-wird-ihr-neues-Leben/412614907,https://de.nachrichten.yahoo.com/meghan-angek%C3%BCndigtem-r%C3%BCckzug-royalen-pflichten-kanada-abgereist-094752417.html,,,fetch_error,,,fetch_error,,,
